"dataset_ID","meantimes","coniferous_woodland_sum","deciduous_woodland_sum","wet_woodland_sum","pasture_sum","wet_meadow_sum","arable_sum","heath_sum"
"1438",14702.862,0.46263,0.11542,0.02649,0.09082,0.07947,0.1334,0.00662
"1438",14844.824,0.49054,0.11843,0.01892,0.07919,0.0946,0.12123,0.00561
"1438",14939.452,0.45551,0.13656,0.02907,0.09163,0.07665,0.06256,0.01322
"1438",15001.024,0.53476,0.17137,0.01308,0.06538,0.03785,0.0585,0.00895
"1438",15150.501,0.55879,0.10301,0.02138,0.09232,0.05928,0.03887,0.01263
"1438",15209.086,0.53623,0.20048,0.02415,0.06522,0.03382,0.08454,0.01208
"4092",694.87,0.51351,0.38677,0.05871,0.01584,0.01212,0.00652,0.00186
"4092",916.779,0.52608,0.3696,0.05576,0.02878,0.00719,0.00899,9e-04
"4092",1048.774,0.56244,0.37771,0.04438,0.00722,0,0.00206,0.00413
"4092",1194.388,0.55206,0.38802,0.03733,0.00786,0.00688,0.00295,0.00196
"4092",1324.468,0.61494,0.30941,0.05044,0.01358,0.00485,0.00097,0.00291
"4092",1446.305,0.56207,0.36657,0.0479,0.01564,0.00196,0.00293,0
"4092",1560.794,0.76847,0.19409,0.02463,0.00591,0.00197,0.00099,0.00296
"4092",1675.998,0.64187,0.33036,0.01786,0.00298,0.00298,0,0.00099
"4092",1786.229,0.45331,0.46693,0.06031,0.01167,0.00389,0.00292,0.00097
"4092",1891.411,0.43688,0.48225,0.06509,0.00493,0.00197,0.00592,0.00099
"4092",1990.835,0.56207,0.30694,0.10753,0.00782,0.00587,0.00587,0.00098
"4092",2091.156,0.45959,0.44643,0.08271,0.00376,0.00094,0.00564,0.00094
"4092",2194.338,0.50544,0.42433,0.05638,0.00989,0.00099,0.00099,0.00099
"4092",2296.608,0.44896,0.46283,0.08028,0.00496,0.00099,0.00099,0.00099
"4092",2400.299,0.52789,0.37849,0.08566,0.00199,0.001,0.00199,0.00299
"4092",2505.404,0.56973,0.36696,0.0544,0.00396,0.00099,0.00198,0.00099
"4092",2614.007,0.54246,0.37862,0.06593,0.00599,0.003,0.003,0
"4092",2726.423,0.53049,0.38335,0.0697,0.00387,0.00581,0.00484,0
"4092",2844.327,0.49448,0.42327,0.06921,0.00401,0.00201,0.001,0
"4092",2980.944,0.47766,0.43297,0.07448,0.00794,0.00099,0.00099,0.00199
"4092",3143.358,0.52679,0.3869,0.07044,0.00694,0.00099,0.00099,0.00397
"4092",3304.098,0.40323,0.49093,0.09375,0.00806,0,0.00101,0.00101
"4092",3457.519,0.37488,0.52044,0.08973,0.00399,0.00598,0.001,0.001
"4092",3602.208,0.36743,0.52234,0.08739,0.01192,0.00199,0.00199,0.00397
"4092",3725.886,0.37862,0.52647,0.07792,0.01099,0.001,0.002,0.001
"4092",3839.315,0.42056,0.48079,0.09138,0.00312,0,0.00104,0.00208
"4092",3948.255,0.28103,0.58667,0.12103,0.00615,0.00308,0.00205,0
"4092",4057.322,0.24646,0.64848,0.08485,0.00404,0.00202,0.0101,0
"4092",4165.25,0.28543,0.59899,0.10151,0.00704,0.00101,0.00101,0.00101
"4092",4274.48,0.33843,0.54128,0.09174,0.01121,0.00102,0.0051,0.00102
"4092",4387.56,0.35133,0.55208,0.08144,0.01136,0.00189,0.00095,0
"4092",4511.996,0.26168,0.62928,0.09034,0.00831,0.00519,0.00415,0
"4092",4651.512,0.34197,0.53368,0.10777,0.00415,0.00622,0.00104,0.00415
"4092",4794.713,0.24923,0.63228,0.09499,0.01226,0.00409,0.00204,0.00102
"4092",4938.106,0.22487,0.66736,0.09741,0.00518,0.00104,0,0
"4092",5080.731,0.09286,0.77041,0.13163,0.00204,0.00204,0,0
"4092",5206.598,0.14669,0.75,0.08988,0.00413,0.00413,0,0
"4092",5318.321,0.15327,0.70311,0.13612,0.00429,0,0.00214,0
"4092",5421.126,0.19606,0.6556,0.12241,0.01763,0.00207,0.00311,0.00104
"4092",5520.68,0.12144,0.73304,0.13348,0.00219,0.00219,0,0.00219
"4092",5616.137,0.14271,0.74291,0.09818,0.00405,0.00202,0.00405,0.00101
"4092",5709.326,0.12953,0.71295,0.13057,0.0114,0.00725,0.00415,0.00104
"4092",5802.305,0.11484,0.74797,0.11789,0.0122,0.00305,0.00203,0
"4092",5891.834,0.08395,0.78909,0.11018,0.00944,0.0021,0,0
"4092",5982.348,0.119,0.72707,0.131,0.01419,0.00218,0.00218,0.00218
"4092",6070.273,0.08071,0.72956,0.17086,0.01153,0.00419,0.00105,0.00105
"4092",6157.46,0.08737,0.8,0.10105,0.00632,0.00105,0.00105,0
"4092",6244.205,0.14574,0.67447,0.15745,0.01383,0.00213,0.00106,0
"4092",6329.404,0.07756,0.77042,0.13857,0.0062,0.00103,0.00414,0
"4092",6497.173,0.0627,0.79937,0.12853,0.00522,0.00209,0.00104,0.00104
"4092",6580.509,0.01672,0.84744,0.12644,0.00731,0,0,0
"4092",6667.559,0.09265,0.79255,0.09768,0.00906,0.00302,0,0.00101
"4092",6755.332,0.14054,0.71606,0.12141,0.01052,0.00669,0,0.00191
"4092",6847.034,0.05224,0.82942,0.11514,0.00107,0,0,0.00107
"4092",6940.036,0.14642,0.71755,0.10696,0.02181,0.00727,0,0
"4092",7036.986,0.14044,0.70116,0.12777,0.02218,0.00317,0.00211,0.00106
"4092",7139.428,0.09405,0.73608,0.16411,0.00192,0,0.00192,0
"4092",7248.664,0.10913,0.73767,0.12802,0.01049,0.00525,0.00315,0
"4092",7368.945,0.10741,0.73147,0.14286,0.01074,0.00215,0.00107,0.00107
"4092",7512.995,0.16456,0.67827,0.14241,0.00844,0,0.00211,0.00316
"4092",7658.872,0.15251,0.67538,0.15577,0.01089,0.00218,0.00109,0.00109
"4092",7795.023,0.15016,0.71741,0.1147,0.0073,0.00209,0.00417,0.00104
"4092",7899.534,0.22893,0.59313,0.15609,0.01145,0.00312,0.00312,0
"4092",7979.115,0.20367,0.63747,0.14562,0.00611,0.00102,0.00204,0
"4092",8050.387,0.22037,0.62474,0.13721,0.01247,0.00312,0,0.00104
"4092",8114.784,0.22234,0.64067,0.11802,0.00632,0.00632,0,0
"4092",8174.765,0.19918,0.66088,0.11849,0.00613,0.01021,0.00204,0
"4092",8233.312,0.16719,0.69295,0.12723,0.00736,0.00315,0.00105,0
"4092",8288.695,0.18768,0.68815,0.11185,0.00474,0.00284,0.00095,0
"4092",8343.692,0.17732,0.67423,0.13505,0.00619,0.00103,0.00412,0.00103
"4092",8398.56,0.1988,0.66968,0.11145,0.01305,0.001,0.00201,0
"4092",8453.627,0.15855,0.68601,0.1399,0.00933,0.00104,0.00207,0.00104
"4092",8507.93,0.27105,0.56776,0.14579,0.00924,0.00308,0.00103,0.00103
"4092",8559.586,0.18174,0.64467,0.16365,0.00452,0.00181,0.00181,0.00181
"4092",8611.625,0.17886,0.7063,0.10874,0.00305,0.00102,0,0
"4092",8662.535,0.25149,0.64059,0.09406,0.00891,0.00396,0,0
"4092",8712.687,0.30962,0.56012,0.10621,0.01303,0.001,0.001,0.002
"4092",8761.574,0.26848,0.63424,0.07782,0.00486,0.00584,0.00195,0.00097
"4092",8810.599,0.21206,0.66216,0.11123,0.00728,0.00312,0,0.00104
"4092",8859.333,0.21731,0.59231,0.16538,0.01442,0.00769,0.00096,0
"4092",8910.955,0.17705,0.63403,0.15727,0.01879,0.00692,0,0
"4092",8961.418,0.22146,0.57972,0.16929,0.01575,0.01083,0,0
"4092",9011.417,0.14286,0.66892,0.16506,0.01158,0.00772,0,0
"4092",9061.934,0.21951,0.62439,0.12098,0.02927,0.00293,0,0.00098
"4092",9114.343,0.16073,0.69074,0.13327,0.00814,0.00407,0.00102,0.00203
"4092",9168.406,0.21182,0.56355,0.20493,0.0069,0.00493,0.00197,0.00493
"4092",9223.761,0.23435,0.51699,0.22272,0.01521,0.00447,0.00089,0.00089
"4092",9281.179,0.18182,0.61467,0.17872,0.0124,0.0062,0.00207,0.00103
"4092",9339.686,0.27426,0.52574,0.17723,0.01881,0.00297,0,0
"4092",9400.929,0.20051,0.62457,0.16126,0.00853,0.00085,0.00171,0.00085
"4092",9464.99,0.24851,0.56561,0.15805,0.0169,0.00696,0.00199,0
"4092",9531.437,0.28487,0.47972,0.20277,0.02176,0.00495,0.00297,0.00099
"4092",9606.386,0.44557,0.40793,0.1058,0.02442,0.00203,0.00305,0.00305
"4092",9699.366,0.29796,0.50408,0.16735,0.01429,0.00816,0.00408,0.00204
"4092",9792.76,0.3627,0.51434,0.07684,0.02049,0.01127,0.00307,0.00922
"4092",9883.341,0.37093,0.50508,0.02947,0.0498,0.02236,0.00508,0.01016
"4092",9967.898,0.32445,0.54424,0.01808,0.05614,0.03996,0.00381,0.00476
"4092",10038.187,0.29491,0.58694,0.00672,0.04131,0.05668,0.0048,0.00672
"4092",10103.926,0.22928,0.6418,0.00645,0.03775,0.06814,0.00737,0.00368
"4092",10166.749,0.24824,0.58627,0.01144,0.04137,0.09595,0.00968,0.00528
"4092",10228.802,0.33185,0.53025,0.00712,0.04004,0.07562,0.00623,0.00534
"4092",10290.12,0.35623,0.52747,0.00916,0.02015,0.06868,0.00366,0.00458
"4092",10351.248,0.29646,0.55394,0.00544,0.02085,0.10789,0.00725,0.00181
"4092",10415.068,0.31941,0.59331,0.00929,0.01486,0.04643,0.00464,0.00743
"4092",10478.333,0.24913,0.58997,0.01644,0.02509,0.10727,0.00346,0.00519
"4092",10544.172,0.21334,0.62141,0.01552,0.0287,0.08922,0.01009,0.00853
"4092",10620.641,0.18728,0.6864,0.00972,0.0159,0.07067,0.0106,0.00707
"4092",10717.56,0.17411,0.72106,0.01276,0.0237,0.03099,0.00912,0.01094
"4092",10821.154,0.10435,0.76174,0.01217,0.04,0.04522,0.01043,0.01043
"4092",10929.324,0.13489,0.76259,0.01079,0.01978,0.03237,0.01439,0.01799
"4092",11046.344,0.13718,0.77256,0.00542,0.01986,0.03249,0.00903,0.01264
"4092",11142.678,0.13562,0.75588,0.0217,0.01808,0.03436,0.00362,0.01266
"4092",11227.933,0.13678,0.77819,0.01479,0.01664,0.01848,0.01294,0.00924
"4092",11311.53,0.09464,0.80536,0.00357,0.01964,0.025,0.01786,0.02143
"4092",11388.52,0.09189,0.80901,0.00901,0.01081,0.03964,0.01261,0.00901
"4092",11459.627,0.09392,0.81952,0.00552,0.01473,0.00921,0.01842,0.02026
"4092",11529.916,0.07326,0.85348,0.00549,0.01282,0.01648,0.00549,0.01648
"4092",11601.846,0.0983,0.83365,0.01323,0.00378,0.01323,0.01134,0.01323
"4092",11667.205,0.06942,0.87805,0.0075,0.01313,0.00563,0.01126,0.0075
"4092",11732.241,0.08566,0.84358,0.00931,0.00372,0.02048,0.0149,0.01117
"4092",11793.822,0.08696,0.82609,0.01087,0.0163,0.0163,0.00725,0.0163
"4092",11854.132,0.07008,0.87879,0.00568,0.00947,0.01515,0.00379,0.00379
"4092",11916.656,0.04842,0.87523,0.00931,0.0149,0.03352,0.00559,0.01117
"4092",11977.696,0.07076,0.86965,0.00559,0.00931,0.01676,0.00559,0.01676
"4092",12038.518,0.05185,0.88333,0.00741,0.00556,0.02037,0.00556,0.01481
"4092",12102.529,0.08587,0.81753,0.00537,0.01252,0.03399,0.00537,0.01789
"4092",12163.859,0.07651,0.81495,0.00178,0.00356,0.03381,0.01779,0.02847
"4092",12218.496,0.07313,0.8574,0.00183,0.00548,0.0128,0.01463,0.01463
"4092",12273.436,0.08244,0.83513,0.00358,0.00717,0.03405,0.01075,0.01971
"4092",12331.283,0.05586,0.86306,0.0018,0.00721,0.02342,0.00901,0.03423
"4092",12391.502,0.04444,0.88704,0,0.00741,0.02222,0.01296,0.01852
"4092",12450.545,0.06998,0.85635,0.00921,0.00552,0.01473,0.00921,0.01657
"4092",12506.982,0.09507,0.79577,0.0088,0.01232,0.03345,0.00704,0.01761
"4133",-0.229,0.41737,0.39402,0.14659,0.02148,0.00467,0.00654,0.0056
"4133",645.451,0.41497,0.40665,0.13309,0.01479,0.01294,0.01017,0.00462
"4133",1259.522,0.46705,0.43992,0.06492,0.01163,0.00291,0.00969,0.00194
"4133",1895.347,0.41376,0.47384,0.0814,0.01453,0.0126,0.00194,0
"4133",2468.995,0.40138,0.48817,0.09073,0.01085,0.00296,0.00099,0.00197
"4133",2967.769,0.41048,0.47972,0.08506,0.00692,0.0089,0.00297,0.00198
"4133",3447.146,0.32411,0.5504,0.10079,0.01285,0.00296,0,0.00198
"4133",3914.78,0.30677,0.56275,0.11454,0.00996,0.00299,0.001,0.00199
"4133",4392.846,0.33103,0.54842,0.09585,0.00889,0.00296,0.00099,0.00593
"4133",4885.988,0.23762,0.61485,0.12574,0.00693,0.00495,0.00099,0.00198
"4133",5446.02,0.29762,0.58036,0.10417,0.00595,0.00198,0.00099,0.00595
"4133",6031.648,0.2713,0.58178,0.11166,0.01763,0.0049,0.00196,0.00294
"4133",6439.615,0.22985,0.60896,0.13234,0.01891,0.00398,0,0.00299
"4133",6659.846,0.24447,0.59256,0.14789,0.00503,0.00302,0.00101,0.00101
"4133",6877.137,0.23829,0.62014,0.11964,0.01196,0.00399,0,0.00399
"4133",7095.116,0.19143,0.64307,0.14257,0.00897,0.00598,0,0.00199
"4133",7268.3,0.19531,0.61816,0.14453,0.02637,0.00879,0,0.00098
"4133",7391.453,0.2126,0.62008,0.13878,0.01378,0.00492,0.00197,0.00394
"4133",7502.768,0.20278,0.60636,0.16103,0.01491,0.00895,0.00199,0.00199
"4133",7618.476,0.22026,0.65192,0.10423,0.01082,0.0059,0,0.00295
"4133",7780.464,0.21951,0.60683,0.13659,0.02146,0.0078,0,0.00195
"4133",8009.977,0.18702,0.63178,0.13566,0.02326,0.01163,0.00097,0.00097
"4133",8262.205,0.19844,0.59042,0.17791,0.02053,0.0088,0.00098,0.00098
"4133",8488.778,0.23547,0.55136,0.1657,0.0281,0.01163,0.00097,0.00097
"4133",8701.458,0.18725,0.61471,0.16961,0.01667,0.00686,0.00196,0.00098
"4133",8912.51,0.241,0.567,0.169,0.012,0.006,0.001,0.004
"4133",9129.35,0.26556,0.54767,0.143,0.03016,0.0107,0,0.00097
"4133",9375.082,0.26621,0.55894,0.14244,0.01965,0.00884,0.00196,0.00098
"4133",9630.344,0.39726,0.45571,0.05023,0.07306,0.01096,0.00091,0.00365
"4133",9807.886,0.40036,0.46441,0.01423,0.08007,0.01601,0.00178,0.00356
"4133",9929.853,0.32873,0.50475,0.00863,0.11475,0.01639,0.00173,0.00173
"4133",10144.885,0.28629,0.5077,0.01379,0.14599,0.02271,0.00649,0.00243
"4133",10420.72,0.31062,0.48986,0.01135,0.15653,0.01379,0.00487,0.00162
"4133",10666.478,0.12274,0.52132,0.00775,0.31137,0.0168,0.00517,0.00388
"4133",10877.991,0.10437,0.61495,0.02962,0.0409,0.06065,0.02398,0.11989
"4133",10971.51,0.13425,0.5069,0.01757,0.01882,0.12296,0.03513,0.15433
"4133",11059.477,0.08397,0.54326,0.04198,0.05725,0.12341,0.03562,0.10433
"4136",39.236,0.37529,0.27059,0.30471,0.00588,0.02235,0.00118,0.01176
"4136",92.083,0.30516,0.26604,0.13615,0.02817,0.22222,0.00469,0.0313
"4136",118.061,0.36475,0.26434,0.1209,0.01639,0.19467,0.0082,0.02869
"4136",157.817,0.25,0.35267,0.332,0.01267,0.03933,0.00333,0.00933
"4136",206.317,0.29063,0.24583,0.40208,0.00417,0.03333,0.00417,0.01667
"4136",350.748,0.28014,0.20686,0.45272,0.00709,0.04137,0.00118,0.00827
"4136",655.696,0.16986,0.14238,0.65945,0.0025,0.01249,0.00167,0.00916
"4136",897.891,0.41981,0.38365,0.13836,0.00157,0.03616,0.00314,0.01415
"4136",1580.787,0.40693,0.36364,0.171,0.00216,0.04113,0,0.01299
"4136",2373.986,0.30135,0.34763,0.31151,0.00451,0.01919,0.00113,0.01242
"4136",3170.751,0.32207,0.35493,0.28732,0.00188,0.01315,0.00094,0.01502
"4136",4697.39,0.30274,0.32215,0.34334,0.00088,0.01456,0.00177,0.0075
"4136",5174.21,0.37052,0.39251,0.1987,0.00407,0.00896,0,0.00814
"4136",5671.71,0.36413,0.45007,0.14257,0.00248,0.01739,5e-04,0.00695
"4136",6157.68,0.20143,0.63923,0.09282,0.00263,0.03645,0,0.00376
"4136",6570.261,0.23556,0.64174,0.07389,0.00493,0.0215,0.00045,0.00179
"4136",6838.888,0.20587,0.66667,0.06347,0.00587,0.02133,0.00053,0.0048
"4136",7370.509,0.39427,0.46147,0.04301,0.00806,0.05018,0.00179,0.00358
"4136",7673.543,0.43019,0.40109,0.06611,0.0074,0.03848,0,0.01431
"4136",7914.857,0.45027,0.35974,0.05241,0.00834,0.08041,0.00179,0.00953
"4136",8138.866,0.32716,0.39095,0.06173,0.00617,0.16667,0.00206,0.00412
"4136",8396.109,0.1029,0.29727,0.13632,0.01143,0.37115,0.00176,0.00176
"4136",8582.061,0.11186,0.40984,0.01061,0.01929,0.34233,0.00193,0
"4136",8832.798,0.03387,0.36774,0.00565,0.01532,0.50645,0.00242,0.00081
"4136",9225.032,0.03505,0.46598,0.02268,0.01856,0.38144,0.00412,0.00206
"4136",9538.369,0.01815,0.48711,0.01242,0.01624,0.43171,0.00191,0.00573
"4136",9650.298,0.03056,0.49444,0.02083,0.01389,0.39861,0,0.00417
"4136",9749.331,0.02496,0.52246,0.03993,0.01997,0.34942,0.00333,0.00666
"4136",9848.068,0.0303,0.64069,0.04329,0.00433,0.25108,0.00433,0.00866
"4156",219.077,0.43018,0.19579,0.11228,0.1186,0.04,0.06947,0.01895
"4156",248.123,0.41148,0.18455,0.11688,0.12303,0.04785,0.06152,0.04033
"4156",280.079,0.41501,0.20784,0.09495,0.13413,0.04316,0.05578,0.03453
"4156",325.236,0.43291,0.1996,0.09121,0.11566,0.06477,0.04957,0.03833
"4156",379.955,0.36085,0.22452,0.12258,0.14259,0.0419,0.05253,0.04128
"4156",423.856,0.37355,0.1493,0.07191,0.15356,0.04388,0.10238,0.0841
"4156",464.307,0.44014,0.10775,0.04903,0.12258,0.03877,0.14424,0.08666
"4156",503.197,0.39232,0.09915,0.05597,0.11461,0.04371,0.16418,0.1162
"4156",540.41,0.45823,0.10382,0.04773,0.0895,0.0352,0.14558,0.10501
"4156",576.469,0.41349,0.07291,0.06529,0.13493,0.03536,0.12296,0.14037
"4156",612.92,0.44118,0.10564,0.07503,0.11164,0.03361,0.12065,0.10084
"4156",647.985,0.49581,0.0792,0.08564,0.10045,0.0367,0.11075,0.07791
"4156",684.767,0.46154,0.12069,0.09483,0.08422,0.02851,0.12798,0.06764
"4156",720.993,0.36123,0.16614,0.13216,0.09503,0.02895,0.10636,0.10258
"4156",759.849,0.49022,0.14595,0.10126,0.07123,0.03003,0.06913,0.0824
"4156",802.516,0.46553,0.19907,0.12316,0.08133,0.01782,0.04415,0.05732
"4156",861.413,0.54768,0.17359,0.10432,0.05705,0.02526,0.02037,0.06112
"4156",907.265,0.56957,0.15704,0.10496,0.06021,0.03092,0.02197,0.05126
"4156",937.283,0.52641,0.23636,0.11515,0.0658,0.01212,0.02078,0.02078
"4156",963.223,0.41155,0.23316,0.11029,0.05033,0.02073,0.15692,0.01332
"4156",987.914,0.5493,0.24384,0.10211,0.04489,0.0132,0.01496,0.02377
"4156",1011.605,0.45734,0.31911,0.10922,0.04181,0.04096,0.00683,0.01706
"4156",1034.547,0.51515,0.28253,0.10517,0.04902,0.02674,0.00089,0.01604
"4156",1057.78,0.45017,0.31014,0.12371,0.03608,0.04124,0.00687,0.02577
"4156",1080.982,0.47144,0.31032,0.12106,0.03666,0.03581,0.00171,0.01876
"4156",1104.399,0.46378,0.29539,0.11289,0.04798,0.03951,0.0047,0.0301
"4156",1126.532,0.45513,0.29184,0.09539,0.06467,0.03557,0.00243,0.04527
"4156",1148.56,0.36685,0.32207,0.12726,0.06677,0.05185,0.00079,0.06284
"4156",1170.675,0.41786,0.20654,0.09271,0.0668,0.04022,0.00818,0.1636
"4156",1192.959,0.30917,0.2088,0.09046,0.07063,0.05328,0.01239,0.24659
"4156",1214.817,0.30408,0.19139,0.09173,0.07305,0.04417,0.01586,0.26784
"4156",1236.687,0.29943,0.16399,0.06383,0.06175,0.04203,0.00675,0.35236
"4156",1257.819,0.25269,0.15086,0.07333,0.05558,0.0425,0.01261,0.39935
"4156",1279.838,0.27116,0.16065,0.10728,0.07385,0.03558,0.01024,0.33531
"4156",1302.079,0.31024,0.18795,0.10964,0.06325,0.03373,0.01205,0.27651
"4156",1324.488,0.375,0.20084,0.13343,0.06882,0.04073,0.00983,0.16081
"4156",1348.36,0.37322,0.27813,0.17512,0.05071,0.04279,0.01347,0.06339
"4156",1371.891,0.42475,0.25753,0.15301,0.07441,0.04013,0.01589,0.02843
"4156",1396.72,0.46933,0.26756,0.15378,0.05867,0.02133,0.01244,0.01067
"4156",1423.842,0.45264,0.24954,0.21676,0.04281,0.02186,0.00638,0.00638
"4156",1453.53,0.3273,0.31094,0.26787,0.04737,0.03273,0.00603,0.00431
"4156",1497.267,0.27391,0.30522,0.3087,0.08261,0.01565,0.00696,0.00435
"4156",1544.706,0.3542,0.26655,0.31038,0.03399,0.02147,0.00358,0.00716
"4156",1584.021,0.38577,0.30042,0.26192,0.02343,0.0159,0.00335,0.00502
"4156",1621.503,0.45061,0.23518,0.26435,0.02164,0.01317,0.00094,0.00847
"4156",1659.811,0.50146,0.23317,0.23512,0.00878,0.00683,0.0039,0.0078
"4156",1711.814,0.46435,0.27071,0.23892,0.00771,0.00674,0.00385,0.00482
"4156",1799.098,0.42646,0.28825,0.25962,0.00592,0.00494,0.00494,0.00888
"4156",1881.325,0.28473,0.31724,0.36158,0.00591,0.01872,0.00099,0.00887
"4156",1963.732,0.30865,0.33173,0.32788,0.00962,0.00769,0.00385,0.00865
"4156",2055.806,0.2929,0.34517,0.33531,0.00789,0.00789,0.00197,0.0069
"4156",2125.054,0.18002,0.35796,0.43809,0.01041,0.0052,0.00312,0.0052
"4156",2169.417,0.16333,0.41483,0.38878,0.01303,0.00701,0.00401,0.00802
"4156",2204.054,0.28557,0.35573,0.32806,0.0168,0.00593,0.00296,0.00395
"4156",2236.196,0.23218,0.41618,0.30539,0.02408,0.00771,0.00482,0.00771
"4156",2264.616,0.22343,0.42325,0.27157,0.04178,0.02634,0.00272,0.00817
"4156",2294.088,0.29739,0.40701,0.18419,0.07188,0.02695,0.00359,0.00629
"4168",222.39,0.56294,0.21329,0.09965,0.03497,0.01573,0.02972,0.03147
"4168",395.905,0.53915,0.22598,0.12278,0.0427,0.02135,0.02313,0.0089
"4168",549.969,0.54674,0.2575,0.08995,0.04409,0.01058,0.02293,0.02293
"4168",696.038,0.51833,0.20667,0.11833,0.06167,0.02333,0.025,0.02833
"4168",834.545,0.52613,0.25784,0.10453,0.06272,0.01394,0.01045,0.01742
"4168",969.527,0.51573,0.24825,0.11713,0.0542,0.02098,0.00874,0.02098
"4168",1098.986,0.47703,0.30565,0.10777,0.04594,0.01767,0.01943,0.0106
"4168",1226.038,0.46939,0.26701,0.13095,0.07483,0.01871,0.0102,0.02381
"4168",1351.013,0.54054,0.23604,0.12432,0.03784,0.02342,0.01081,0.01982
"4168",1474.532,0.47924,0.28547,0.13495,0.0519,0.01557,0.01038,0.01211
"4168",1600.197,0.55,0.2375,0.12143,0.04821,0.01071,0.01429,0.0125
"4168",1727.172,0.55477,0.25088,0.10777,0.03004,0.01237,0.01413,0.01767
"4168",1854.512,0.58144,0.21541,0.11033,0.02977,0.01576,0.01401,0.02627
"4168",1983.813,0.51832,0.26353,0.10995,0.04712,0.0192,0.01047,0.02443
"4168",2117.616,0.54917,0.2987,0.08905,0.02226,0.00742,0.01299,0.00928
"4168",2256.289,0.49162,0.35196,0.10428,0.02235,0.00372,0,0.00745
"4168",2410.651,0.53803,0.32096,0.10019,0.0167,0.00557,0,0.00371
"4168",2581.934,0.5208,0.35081,0.0868,0.01447,0.00723,0.00542,0.00723
"4168",2763.011,0.5764,0.29207,0.10058,0.01161,0.00967,0,0.00387
"4168",2891.334,0.45803,0.38686,0.12409,0.0146,0.00547,0.00182,0.00182
"4168",2958.496,0.5251,0.30888,0.14479,0.00965,0.00193,0.00193,0.00193
"4168",3014.669,0.51698,0.29434,0.15283,0.01698,0.00377,0.00377,0.00566
"4168",3067.109,0.56387,0.28467,0.11131,0.01642,0.00912,0.00182,0.00365
"4168",3116.513,0.49524,0.34286,0.12952,0.01714,0.00952,0.0019,0
"4168",3163.703,0.48776,0.32957,0.15066,0.01695,0.00753,0,0
"4168",3208.745,0.54335,0.33526,0.09634,0.00771,0.00193,0.00385,0.00193
"4168",3250.905,0.53184,0.33521,0.10674,0.01124,0.00187,0,0.00562
"4168",3293.098,0.46935,0.36782,0.13027,0.01724,0,0.00192,0.00575
"4168",3334.833,0.41929,0.38219,0.16512,0.01484,0.00928,0,0.00371
"4168",3375.981,0.48444,0.3716,0.11284,0.01751,0.00195,0.00195,0.00584
"4168",3416.853,0.41538,0.41346,0.14808,0.00192,0.00769,0.00385,0.00192
"4168",3456.337,0.44788,0.37452,0.14672,0.01351,0.00579,0.00193,0.00386
"4168",3494.187,0.50379,0.32955,0.13826,0.01326,0.00189,0.00189,0.00568
"4168",3532.991,0.45455,0.38776,0.12245,0.01855,0.00557,0.00557,0
"4168",3572.498,0.48674,0.35417,0.13258,0.01136,0.00758,0.00189,0.00189
"4168",3611.078,0.5636,0.28376,0.13503,0.01174,0.00391,0,0.00196
"4168",3649.538,0.48182,0.35455,0.13273,0.01818,0.00727,0,0
"4168",3688.731,0.45079,0.41142,0.11811,0.00591,0.00984,0,0.00394
"4168",3726.062,0.43738,0.40374,0.1215,0.02056,0.00935,0.00187,0.00187
"4168",3763.598,0.50586,0.375,0.09961,0.01172,0.00391,0.00195,0
"4168",3799.731,0.46139,0.39189,0.1139,0.00965,0.00772,0,0
"4168",3836.348,0.39548,0.4275,0.12994,0.00942,0.01318,0.00188,0.00377
"4168",3874.516,0.38627,0.43137,0.15882,0.00196,0.0098,0.00392,0.00196
"4168",3913.149,0.48136,0.37627,0.12203,0.00678,0.00678,0,0.00339
"4168",3951.267,0.375,0.46484,0.125,0.02344,0,0.00391,0.00195
"4168",3989.327,0.45631,0.38641,0.12039,0.00971,0.01553,0.00583,0.00194
"4168",4028.025,0.43313,0.39521,0.14172,0.01597,0.00599,0,0
"4168",4068.152,0.46289,0.39258,0.11328,0.01172,0.00781,0,0.00195
"4168",4108.039,0.39804,0.42941,0.14314,0.0098,0.0098,0.00196,0
"4168",4148.541,0.4739,0.38353,0.10843,0.00402,0.01004,0,0.00402
"4168",4188.381,0.37087,0.45243,0.13786,0.01165,0.00971,0.00194,0.00388
"4168",4227.817,0.44487,0.39163,0.13878,0.0038,0.0076,0,0.0057
"4168",4267.821,0.38462,0.43984,0.12623,0.01183,0.0217,0.00394,0
"4168",4308.78,0.38492,0.42659,0.14881,0.00794,0.00992,0.00198,0.00397
"4168",4349.597,0.3624,0.45736,0.13953,0.00775,0.00969,0.00194,0.00775
"4168",4391.053,0.4227,0.37378,0.15656,0.01761,0.00978,0.00196,0.00587
"4168",4433.195,0.36523,0.42969,0.16406,0.00586,0.01562,0.00391,0.00977
"4168",4476.985,0.44758,0.34073,0.16935,0.00806,0.00806,0,0.0121
"4168",4523.44,0.32475,0.47723,0.15842,0.01386,0.00792,0.00594,0.00198
"4168",4572.722,0.41602,0.39844,0.15039,0.00781,0.00781,0,0.00391
"4168",4625.338,0.36066,0.44057,0.16598,0.01434,0.01025,0,0.00205
"4168",4681.397,0.35478,0.4347,0.154,0.0117,0.02339,0.00585,0.0039
"4168",4745.517,0.33932,0.48902,0.14571,0.00998,0.00798,0,0.00399
